date,campaign_name,impressions,clicks,conversions,spend
2025-04-05,IG Campaign D,5871,372,62,1658.33
2025-06-21,IG Campaign D,16381,3039,726,195.39
2025-04-20,IG Campaign B,9692,167,11,743.82
2025-07-16,IG Campaign A,14664,827,122,848.36
2024-12-28,IG Campaign D,2851,512,151,1248.76
2024-12-23,IG Campaign D,7278,435,52,218.89
2025-04-29,IG Campaign A,6706,1018,246,859.43
2024-09-27,IG Campaign D,8909,823,184,1246.06
2025-01-20,IG Campaign D,15924,1475,351,1328.21
2024-09-02,IG Campaign D,14427,529,108,184.62
2025-01-26,IG Campaign A,11633,1026,270,442.71
2025-02-10,IG Campaign A,19087,437,56,637.72
2025-07-27,IG Campaign D,4247,287,79,1291.77
2025-06-08,IG Campaign D,10569,1791,314,716.31
2025-03-10,IG Campaign D,7497,370,21,945.14
2025-02-19,IG Campaign C,2931,124,26,458.89
2025-07-20,IG Campaign C,2177,284,75,218.55
2025-07-31,IG Campaign D,9457,751,48,309.17
2025-04-08,IG Campaign A,19950,1303,345,1612.48
2024-08-23,IG Campaign D,15590,2770,508,1039.69
2024-11-10,IG Campaign C,7692,369,27,1008.37
2025-03-14,IG Campaign B,3485,682,70,1109.24
2025-05-30,IG Campaign D,5582,469,71,220.21
2025-05-24,IG Campaign C,3559,631,160,678.81
2025-03-13,IG Campaign C,3697,346,47,1342.43
2025-06-27,IG Campaign D,13679,2018,233,126.27
2025-07-31,IG Campaign B,9380,1667,419,821.2
2025-07-31,IG Campaign D,4939,288,83,1093.51
2024-12-25,IG Campaign D,11740,1147,65,220.03
2024-08-12,IG Campaign B,2190,98,22,1776.16
2025-06-09,IG Campaign A,13523,1820,275,1358.99
2024-12-05,IG Campaign A,12910,1691,159,1002.51
2024-12-15,IG Campaign C,17760,2559,500,1930.32
2025-03-26,IG Campaign D,5062,717,109,1274.79
2024-08-07,IG Campaign C,18484,1934,471,1536.55
2024-11-08,IG Campaign A,1843,82,23,1313.25
2024-09-18,IG Campaign B,11029,1973,256,888.91
2024-10-01,IG Campaign A,15874,2774,722,598.58
2025-06-23,IG Campaign C,18693,2420,391,292.53
2024-11-30,IG Campaign B,11087,1789,512,1454.88
2024-08-14,IG Campaign C,19998,679,60,375.14
2024-08-12,IG Campaign A,14675,2923,345,1008.29
2024-12-24,IG Campaign C,8843,287,37,402.64
2025-07-30,IG Campaign A,18160,3143,848,1750.49
2025-06-16,IG Campaign C,4695,849,249,351.73
2024-08-30,IG Campaign D,17391,1026,218,411.49
2025-02-02,IG Campaign C,15968,2242,456,431.74
2024-11-09,IG Campaign D,17813,2484,503,508.69
2024-08-13,IG Campaign B,14281,560,97,1182.95
2025-04-24,IG Campaign D,6950,164,42,982.49
2025-07-09,IG Campaign D,19462,1042,220,1628.34
2025-02-25,IG Campaign A,14354,978,96,529.58
2024-12-28,IG Campaign A,12097,1019,129,1741.18
2025-07-05,IG Campaign B,12857,1668,103,1310.78
2025-05-18,IG Campaign B,13046,1552,194,804.6
2024-09-14,IG Campaign B,18391,615,146,1332.09
2025-07-07,IG Campaign B,1633,167,35,1389.13
2025-06-24,IG Campaign A,2030,398,113,1051.52
2025-02-17,IG Campaign D,8059,1505,279,627.56
2024-12-21,IG Campaign A,6648,1058,260,1878.32
2025-07-01,IG Campaign D,12889,2513,206,1104.53
2025-05-14,IG Campaign D,4084,236,61,1158.35
2024-12-10,IG Campaign A,12095,2110,433,1269.23
2025-04-21,IG Campaign D,13841,978,155,182.72
2025-07-21,IG Campaign A,4996,971,126,302.81
2024-09-12,IG Campaign A,14411,1534,396,1257.41
2025-05-06,IG Campaign A,17472,2641,748,365.54
2024-11-26,IG Campaign A,6795,315,32,1671.62
2025-02-16,IG Campaign A,19282,1887,308,437.95
2025-03-25,IG Campaign A,6919,1198,227,939.14
2025-01-10,IG Campaign C,11048,750,58,1209.68
2025-06-01,IG Campaign A,9408,537,47,1850.62
2024-12-03,IG Campaign B,9040,108,28,1626.13
2025-05-16,IG Campaign C,6271,433,78,1360.19
2025-07-22,IG Campaign C,4134,603,146,285.2
2024-11-12,IG Campaign C,3130,468,79,911.36
2025-07-04,IG Campaign C,5301,427,84,714.32
2024-12-13,IG Campaign C,2723,158,28,1605.21
2025-07-23,IG Campaign B,17526,1276,321,650.36
2025-01-01,IG Campaign D,2639,31,2,1735.28
2025-03-19,IG Campaign D,7581,1394,397,531.99
2024-10-22,IG Campaign C,5338,1006,254,597.18
2024-11-05,IG Campaign C,17704,280,40,807.2
2024-09-19,IG Campaign A,5178,810,125,1646.55
2024-11-19,IG Campaign A,17539,3261,889,422.37
2025-03-01,IG Campaign B,15307,438,54,1234.81
2024-08-29,IG Campaign A,16193,2896,744,999.44
2025-07-15,IG Campaign C,9861,368,46,792.33
2024-09-08,IG Campaign D,5092,241,25,635.57
2025-01-25,IG Campaign B,5479,162,27,858.77
2025-06-10,IG Campaign C,9875,1683,460,937.71
2025-01-24,IG Campaign B,15140,1975,99,574.19
2025-07-29,IG Campaign C,7615,1176,292,1596.07
2024-09-18,IG Campaign C,17345,2611,488,887.85
2024-09-29,IG Campaign C,15672,598,141,629.64
2025-04-15,IG Campaign A,7773,81,12,1792.31
2025-03-24,IG Campaign C,5709,1102,210,113.92
2024-11-17,IG Campaign C,2915,117,13,205.86
2024-12-16,IG Campaign D,10389,500,28,730.74
2025-04-24,IG Campaign A,19901,3863,322,771.23
2025-05-13,IG Campaign D,1122,100,29,1503.71
2024-10-13,IG Campaign B,13254,2519,265,937.72
2025-01-27,IG Campaign D,5612,578,63,1369.87
2024-11-08,IG Campaign C,8155,635,71,1420.5
2024-10-30,IG Campaign A,17411,461,75,1420.08
2025-06-16,IG Campaign D,2396,415,120,1373.86
2025-06-12,IG Campaign B,4783,498,123,1946.16
2024-08-14,IG Campaign B,17351,3327,377,670.52
2024-11-03,IG Campaign A,9459,1707,464,1350.12
2025-05-25,IG Campaign B,9704,540,112,1056.44
2025-02-09,IG Campaign A,7181,443,117,1553.19
2025-04-09,IG Campaign C,17207,2504,418,1926.39
2025-01-02,IG Campaign D,3145,530,123,1229.05
2025-07-13,IG Campaign D,7502,147,20,701.19
2025-02-08,IG Campaign D,6689,1274,85,1028.73
2025-05-28,IG Campaign B,5489,221,12,550.42
2025-04-25,IG Campaign D,17913,457,133,1994.12
2025-04-27,IG Campaign C,17647,540,137,1124.51
2024-10-02,IG Campaign B,5172,578,44,1902.25
2025-01-26,IG Campaign D,15139,1356,201,1736.84
2025-07-07,IG Campaign A,8501,431,44,1903.56
2024-11-10,IG Campaign D,6532,438,22,1082.3
2024-10-22,IG Campaign D,13404,1836,302,541.6
2025-03-02,IG Campaign D,3770,358,88,1549.65
2025-03-03,IG Campaign D,18191,1617,424,967.8
2025-04-08,IG Campaign B,12077,822,53,413.31
2024-09-10,IG Campaign D,14966,199,18,1051.73
2024-08-25,IG Campaign A,9963,1090,83,1625.35
2025-03-01,IG Campaign D,14793,1641,241,1397.04
2025-03-24,IG Campaign C,9374,1389,363,935.38
2024-10-25,IG Campaign D,4687,711,51,1273.17
2025-05-21,IG Campaign D,13648,1739,421,1939.74
2025-03-11,IG Campaign D,12351,1402,215,1502.57
2024-08-04,IG Campaign C,4996,451,88,493.37
2025-07-31,IG Campaign B,9904,1441,199,1760.69
2024-09-13,IG Campaign D,8280,376,96,1206.62
2025-07-13,IG Campaign A,7328,882,171,457.64
2024-10-10,IG Campaign A,5805,790,170,664.05
2025-07-26,IG Campaign B,14151,2218,340,1593.35
2024-11-19,IG Campaign D,6559,439,71,1677.69
2025-05-05,IG Campaign A,11230,550,90,923.66
2025-07-02,IG Campaign D,12555,2455,441,1677.15
2025-07-23,IG Campaign B,14979,2129,450,1541.09
2025-04-02,IG Campaign C,7470,417,101,804.17
2024-11-11,IG Campaign B,4146,155,28,458.01
2025-04-20,IG Campaign B,7281,77,5,1552.9
2025-08-01,IG Campaign B,14733,2301,250,1425.67
2025-03-26,IG Campaign A,2046,275,24,1091.31
2024-10-05,IG Campaign A,11292,1919,482,461.2
2025-01-23,IG Campaign A,2401,93,23,795.27
2025-06-11,IG Campaign A,16735,682,201,1284.12
2025-01-20,IG Campaign D,1945,269,29,1798.11
2024-12-08,IG Campaign B,16102,2568,762,228.43
2025-04-08,IG Campaign A,10720,753,99,341.84
2025-05-13,IG Campaign B,9927,1949,518,272.48
2024-08-28,IG Campaign B,3610,124,14,1409.53
2025-07-26,IG Campaign A,1157,198,36,1115.78
2024-11-18,IG Campaign B,11473,1810,167,1505.69
2025-05-31,IG Campaign B,1329,63,12,1657.38
2025-05-14,IG Campaign D,17729,469,101,1379.82
2024-09-25,IG Campaign C,4956,330,24,1304.56
2025-02-12,IG Campaign A,7883,392,24,1535.21
2025-02-08,IG Campaign A,2503,210,56,889.56
2025-02-25,IG Campaign B,18377,3616,919,586.84
2025-05-15,IG Campaign A,6345,908,61,1470.22
2025-03-11,IG Campaign C,6468,1275,172,374.22
2025-02-04,IG Campaign B,1311,30,7,1465.24
2024-11-05,IG Campaign A,1720,118,29,276.73
2024-09-26,IG Campaign C,12945,256,63,683.98
2024-09-26,IG Campaign A,5198,301,89,1832.16
2024-12-13,IG Campaign A,7975,1576,325,1484.25
2024-08-09,IG Campaign D,2845,145,38,622.86
2025-01-17,IG Campaign C,9156,107,21,771.89
2024-10-07,IG Campaign A,1138,47,12,1430.88
2025-04-09,IG Campaign C,19134,507,126,1773.53
2025-06-20,IG Campaign B,17863,3569,446,502.27
2024-12-09,IG Campaign B,6456,75,20,610.13
2025-07-12,IG Campaign D,11625,1493,369,575.39
2024-08-16,IG Campaign B,7657,1101,308,261.55
2024-08-07,IG Campaign C,10928,1266,77,456.04
2024-12-15,IG Campaign B,3236,65,11,644.58
2025-06-24,IG Campaign C,1694,232,16,1747.31
2024-09-17,IG Campaign B,2055,177,51,1975.07
2025-06-29,IG Campaign B,7583,255,50,1490.65
2025-03-31,IG Campaign B,12227,2198,577,1874.33
2024-12-07,IG Campaign A,8800,630,111,1485.77
2024-10-03,IG Campaign D,9223,227,57,1853.17
2025-01-23,IG Campaign A,1901,40,4,311.63
2024-11-11,IG Campaign D,12224,2007,128,639.26
2024-12-17,IG Campaign B,13421,2363,265,1578.82
2024-11-14,IG Campaign A,9668,1339,355,150.19
2025-04-14,IG Campaign C,15060,2288,620,352.12
2025-07-24,IG Campaign A,16221,2882,690,609.22
2024-09-17,IG Campaign B,18592,546,112,1966.98
2024-11-19,IG Campaign D,9513,1825,454,253.64
2025-05-06,IG Campaign C,8080,576,108,1041.86
2025-03-13,IG Campaign B,2180,351,69,1904.94
2025-07-29,IG Campaign D,4506,76,8,709.62
2024-10-31,IG Campaign D,13245,2561,171,421.07
2025-05-16,IG Campaign B,4146,92,16,297.73
2025-06-02,IG Campaign A,5636,401,43,787.99
2024-12-22,IG Campaign C,8782,1139,250,341.98
2025-01-18,IG Campaign A,15191,2718,236,1937.06
2024-08-02,IG Campaign B,5651,163,15,992.61
2025-03-05,IG Campaign D,13592,919,258,1831.31
2025-07-04,IG Campaign C,10771,1975,187,1198.61
2024-08-04,IG Campaign B,19528,2928,262,1232.5
2025-07-23,IG Campaign C,2071,120,10,498.68
2025-06-17,IG Campaign D,17343,1153,263,200.96
2024-10-01,IG Campaign B,2698,152,12,590.16
2024-12-28,IG Campaign D,14913,252,32,1551.92
2025-05-05,IG Campaign C,13441,2643,219,1643.48
2025-05-29,IG Campaign D,16924,2766,437,1694.41
2025-04-21,IG Campaign C,14719,2143,204,1881.46
2024-09-17,IG Campaign D,18147,3236,687,1319.0
2024-09-15,IG Campaign D,14920,1619,97,516.3
2024-12-09,IG Campaign D,7814,1281,169,976.23
2025-03-15,IG Campaign D,18038,833,152,1904.87
2025-03-28,IG Campaign A,12447,684,199,1775.14
2024-08-19,IG Campaign C,15083,2296,657,931.86
2024-11-15,IG Campaign A,12764,1098,136,1311.9
2025-04-25,IG Campaign D,6123,968,290,1057.66
2025-02-22,IG Campaign B,16364,2620,701,408.55
2025-02-05,IG Campaign A,17595,630,82,1856.13
2025-01-21,IG Campaign A,14042,1035,171,1034.7
2025-07-04,IG Campaign B,5327,1018,81,160.2
2024-10-26,IG Campaign C,8248,1356,240,484.59
2025-01-18,IG Campaign D,8645,802,69,677.69
2024-10-09,IG Campaign D,15728,937,261,122.43
2024-12-03,IG Campaign B,8203,1618,143,504.73
2025-04-10,IG Campaign A,13285,2471,202,1899.45
2024-10-15,IG Campaign C,4762,868,233,1682.85
2025-07-10,IG Campaign A,17964,2437,289,736.49
2024-08-06,IG Campaign B,11036,2165,451,1934.96
2024-11-05,IG Campaign A,4967,599,157,159.98
2025-06-17,IG Campaign D,14836,1406,97,1898.81
2025-07-13,IG Campaign A,14447,1498,387,1054.95
2024-10-15,IG Campaign A,19851,3252,225,114.44
2024-08-18,IG Campaign C,10899,1919,164,665.66
2025-04-07,IG Campaign D,14802,383,101,1191.9
2024-08-04,IG Campaign C,4554,433,113,1489.6
2025-03-27,IG Campaign D,1338,190,32,1227.75
2025-07-27,IG Campaign A,12025,1396,283,1786.26
2025-04-05,IG Campaign C,8415,322,63,934.67
2025-07-14,IG Campaign C,4440,475,115,277.52
2024-10-22,IG Campaign A,10615,158,37,1833.67
2024-10-18,IG Campaign B,14388,270,47,1101.06
2025-07-06,IG Campaign C,7585,1203,143,1474.55
2025-01-22,IG Campaign C,11816,1151,228,1528.35
2025-07-05,IG Campaign C,7203,941,135,1315.29
2025-06-11,IG Campaign A,14357,1059,315,1556.91
2024-12-14,IG Campaign D,18197,3602,901,691.65
2025-04-11,IG Campaign B,7076,1240,71,775.27
2025-02-14,IG Campaign A,16251,2460,235,643.93
2024-08-22,IG Campaign C,14384,353,35,1531.4
2025-06-28,IG Campaign B,3255,633,154,1555.26
2024-10-16,IG Campaign B,1107,27,3,1720.51
2025-03-25,IG Campaign C,3702,134,34,1070.27
2025-04-13,IG Campaign B,17269,2766,442,542.33
2024-10-19,IG Campaign A,8888,237,41,1244.38
2025-04-04,IG Campaign B,15267,1610,231,384.95
2024-11-03,IG Campaign D,11635,1076,122,985.34
2025-01-06,IG Campaign A,18430,1514,373,1216.45
2025-02-11,IG Campaign A,9902,1129,276,179.78
2025-06-22,IG Campaign C,15161,427,52,1223.14
2025-05-11,IG Campaign B,10708,1556,187,1335.4
2024-11-22,IG Campaign A,7858,1115,255,1282.07
2025-04-27,IG Campaign D,5772,683,73,1502.49
2024-08-29,IG Campaign A,10936,1129,318,978.03
2025-02-27,IG Campaign B,1069,26,2,399.94
2024-08-27,IG Campaign C,18598,963,250,1947.7
2025-05-28,IG Campaign B,5816,821,104,178.08
2024-09-07,IG Campaign A,17158,2236,338,960.46
2025-02-26,IG Campaign B,9404,1524,224,1084.67
2024-09-18,IG Campaign A,18177,1352,294,1573.75
2025-03-22,IG Campaign A,16342,1713,288,298.61
2025-02-11,IG Campaign A,4262,788,64,1940.88
2025-03-26,IG Campaign B,10098,438,34,1981.26
2025-03-04,IG Campaign D,9121,560,72,1905.52
2025-07-06,IG Campaign C,2595,128,12,1462.23
2024-10-17,IG Campaign B,6475,248,39,383.26
2024-11-15,IG Campaign B,14764,2027,320,313.29
2025-07-23,IG Campaign D,6906,1340,225,1415.58
2024-08-19,IG Campaign D,10246,1316,144,476.45
2025-07-03,IG Campaign A,9610,279,73,1260.46
2024-08-25,IG Campaign A,16084,698,103,1163.3
2024-11-20,IG Campaign B,19762,2684,199,1425.79
2025-06-02,IG Campaign A,5182,594,119,1448.65
2024-09-29,IG Campaign D,19208,2162,329,1466.59
2025-04-08,IG Campaign C,4096,65,12,1412.79
2024-10-17,IG Campaign B,3152,435,47,963.27
2024-12-28,IG Campaign B,16080,1636,178,1772.7
2024-10-02,IG Campaign B,3273,93,13,393.41
2025-04-14,IG Campaign C,12262,1720,453,1805.18
2024-11-11,IG Campaign D,16228,1876,470,697.53
2025-06-03,IG Campaign C,3809,418,79,225.2
2024-12-18,IG Campaign D,6212,914,261,1129.38
2024-12-26,IG Campaign C,6933,254,74,1154.46
2025-05-23,IG Campaign A,6298,916,154,526.88
2025-04-21,IG Campaign D,11526,1287,374,1689.7
2025-05-06,IG Campaign D,1394,51,2,338.54
2025-06-21,IG Campaign B,5152,166,38,469.71
2025-03-09,IG Campaign B,17405,2226,419,1941.59
2025-03-27,IG Campaign C,9230,590,104,1517.62
2024-11-12,IG Campaign B,6789,760,94,912.64
2025-07-01,IG Campaign A,13323,2636,273,706.55
2024-11-28,IG Campaign A,18541,247,60,1196.55
2024-08-28,IG Campaign C,6420,599,128,1730.04
2025-06-09,IG Campaign B,17416,1740,201,1007.89
2025-04-29,IG Campaign B,19932,3304,187,1587.63
2024-11-04,IG Campaign D,4217,499,125,1166.45
2025-01-15,IG Campaign A,7279,471,35,121.0
2025-02-11,IG Campaign B,1329,84,20,169.61
2025-06-26,IG Campaign A,3611,389,59,312.59
2025-05-22,IG Campaign C,14949,1885,241,130.33
2024-10-05,IG Campaign B,9830,1175,331,684.95
2025-01-22,IG Campaign A,2597,68,4,1454.62
2025-03-23,IG Campaign C,19793,480,86,449.45
2024-11-08,IG Campaign B,14793,321,29,1585.26
2025-07-23,IG Campaign A,4214,572,82,1236.17
2025-01-27,IG Campaign A,14770,233,30,1924.44
2025-06-07,IG Campaign D,7626,347,18,1371.33
2024-11-12,IG Campaign D,3733,471,49,1631.65
2025-05-13,IG Campaign A,19268,593,70,400.46
2025-06-20,IG Campaign C,7502,403,48,986.4
2025-01-23,IG Campaign A,19883,3762,896,1328.37
2024-09-05,IG Campaign D,12090,448,59,1151.32
2025-07-08,IG Campaign D,17912,2931,258,466.2
2025-02-18,IG Campaign B,10155,773,122,1604.16
2025-02-17,IG Campaign C,14381,453,48,486.98
2024-12-09,IG Campaign B,16636,262,63,1426.0
2024-08-11,IG Campaign A,3501,366,55,400.46
2024-10-11,IG Campaign C,5204,210,41,425.1
2025-04-22,IG Campaign C,18395,3068,875,534.3
2024-11-11,IG Campaign D,9521,491,32,1491.32
2025-04-24,IG Campaign A,13038,1016,66,441.16
2025-01-21,IG Campaign D,8504,1502,367,1733.08
2024-08-09,IG Campaign A,10736,2034,196,1810.02
2025-04-29,IG Campaign C,8937,371,79,721.3
2024-12-06,IG Campaign C,18982,3505,773,188.36
2025-07-30,IG Campaign C,12647,260,38,342.14
2025-03-16,IG Campaign D,4352,866,180,1033.82
2024-09-28,IG Campaign C,18782,931,146,1434.34
2024-12-26,IG Campaign A,18531,2070,409,1796.85
2024-10-18,IG Campaign A,11247,1447,195,142.96
2025-04-06,IG Campaign A,5807,531,106,469.66
2025-07-01,IG Campaign A,1475,195,40,1846.86
2025-01-29,IG Campaign C,4264,671,39,178.89
2024-10-12,IG Campaign A,17898,800,130,183.48
2025-03-05,IG Campaign B,17270,2425,430,1667.33
2024-11-10,IG Campaign C,2068,83,20,1176.68
2025-05-01,IG Campaign C,16331,3013,403,1184.73
2025-03-23,IG Campaign D,17378,2196,505,1708.06
2025-03-30,IG Campaign A,12208,1579,79,983.52
2024-08-23,IG Campaign C,15834,2945,510,1697.01
2025-01-01,IG Campaign C,9657,639,171,1316.54
2024-10-18,IG Campaign B,9202,1733,163,993.69
2025-02-13,IG Campaign C,7304,940,203,542.52
2025-06-04,IG Campaign A,13319,452,115,1526.37
2024-11-13,IG Campaign B,13178,371,60,659.47
2025-02-19,IG Campaign A,5457,522,103,1972.88
2025-03-17,IG Campaign A,13420,424,125,870.69
2024-08-19,IG Campaign B,6273,318,37,1552.35
2025-07-01,IG Campaign D,17751,1499,426,1281.71
2025-01-31,IG Campaign D,19273,3353,438,723.09
2025-05-05,IG Campaign D,18785,1710,330,902.4
2025-01-27,IG Campaign A,17416,799,67,121.7
2025-03-13,IG Campaign D,3589,177,49,1388.31
2025-01-02,IG Campaign D,15209,1155,66,788.49
2024-11-07,IG Campaign C,19698,1470,180,1846.09
2025-05-12,IG Campaign C,5563,881,117,1066.7
2025-06-05,IG Campaign D,15403,2237,513,290.39
2024-11-20,IG Campaign C,15080,999,182,989.28
2024-11-12,IG Campaign B,17101,1704,402,972.72
2024-11-28,IG Campaign A,14224,2037,530,1101.04
2025-04-18,IG Campaign B,3064,515,128,875.41
2024-08-06,IG Campaign D,7249,604,135,1183.35
2025-05-20,IG Campaign A,12948,309,92,1019.8
2025-03-12,IG Campaign A,9078,763,81,1500.07
2024-12-26,IG Campaign B,18803,3682,432,1539.05
2025-04-10,IG Campaign D,11225,2060,341,1175.32
2025-05-28,IG Campaign C,10539,1971,462,1979.55
2025-03-18,IG Campaign C,10822,1716,467,949.53
2024-12-06,IG Campaign A,16093,1124,153,1836.01
2025-07-25,IG Campaign D,7245,605,131,1764.16
2025-06-06,IG Campaign D,19247,1686,174,1105.62
2025-07-10,IG Campaign B,7495,682,200,1362.41
2025-02-26,IG Campaign A,19453,436,102,1747.44
2025-06-14,IG Campaign D,15204,2775,428,1342.9
2025-04-16,IG Campaign D,4575,243,15,329.16
2025-04-22,IG Campaign A,14558,1689,216,897.05
2025-04-28,IG Campaign C,15966,909,53,588.28
2025-03-17,IG Campaign A,7470,100,8,223.65
2025-03-15,IG Campaign A,16296,2981,740,576.34
2025-02-11,IG Campaign B,11509,1566,113,911.56
2024-11-08,IG Campaign B,18242,385,21,1731.58
2025-01-14,IG Campaign A,8177,503,112,337.13
2024-08-13,IG Campaign D,14689,1599,369,1335.06
2024-11-29,IG Campaign B,12049,542,116,342.73
2024-08-14,IG Campaign B,1488,163,9,233.68
2024-11-18,IG Campaign B,12113,781,106,1316.77
2025-03-27,IG Campaign B,9961,897,58,1842.24
2025-03-26,IG Campaign D,18160,903,151,289.87
2024-10-07,IG Campaign C,17066,2040,261,621.88
2025-01-07,IG Campaign A,15954,1749,88,1857.87
2024-09-12,IG Campaign D,2388,69,9,187.53
2025-06-24,IG Campaign C,2206,73,12,680.46
2025-05-27,IG Campaign D,6388,504,108,1367.21
2025-02-21,IG Campaign D,15946,964,206,1833.1
2025-01-06,IG Campaign D,4746,257,73,866.97
2025-01-12,IG Campaign C,9165,639,136,1863.35
2024-11-19,IG Campaign D,6658,1280,141,977.68
2024-09-28,IG Campaign C,11680,376,80,377.39
2025-01-22,IG Campaign D,12359,1225,245,1920.42
2025-07-21,IG Campaign B,9499,482,42,1253.82
2024-09-16,IG Campaign A,5701,132,12,1175.78
2025-04-15,IG Campaign B,11610,877,89,1920.58
2024-10-09,IG Campaign C,3925,641,67,906.43
2024-12-16,IG Campaign A,2876,88,9,676.15
2025-03-05,IG Campaign D,1386,78,6,562.19
2025-06-13,IG Campaign C,15054,2054,334,1658.54
2025-01-17,IG Campaign D,7391,585,33,586.09
2024-11-23,IG Campaign B,10676,1068,89,1520.84
2025-01-04,IG Campaign B,11165,1342,309,737.47
2025-01-15,IG Campaign A,19789,3830,831,1087.8
2025-01-18,IG Campaign A,11487,1406,364,1094.87
2024-12-12,IG Campaign C,8455,531,74,527.52
2024-08-08,IG Campaign C,11508,1911,457,1032.02
2024-10-27,IG Campaign C,10178,1086,301,563.02
2025-06-14,IG Campaign A,5473,953,95,764.7
2025-03-27,IG Campaign D,6209,562,145,1569.08
2024-11-16,IG Campaign A,19303,294,46,1430.41
2025-04-07,IG Campaign D,14780,656,130,1294.35
2025-04-27,IG Campaign B,10656,1862,421,776.73
2025-01-02,IG Campaign B,5795,315,16,1750.81
2024-08-21,IG Campaign A,4509,592,149,1583.56
2025-01-06,IG Campaign D,18417,3305,841,1718.32
2025-02-03,IG Campaign C,12318,1780,237,1736.15
2024-12-17,IG Campaign C,14985,882,150,1906.52
2025-05-08,IG Campaign A,8919,1149,156,687.51
2024-08-11,IG Campaign B,6819,678,101,1392.16
2025-06-06,IG Campaign A,5663,809,149,1297.78
2025-02-11,IG Campaign A,14298,2676,636,568.24
2024-11-03,IG Campaign B,12984,251,24,1491.51
2025-04-28,IG Campaign B,10066,1950,254,1594.54
2025-01-11,IG Campaign A,6505,641,166,1433.05
2025-04-30,IG Campaign C,2443,376,24,207.21
2024-12-02,IG Campaign C,5120,592,115,302.54
2025-03-20,IG Campaign A,2680,527,127,148.46
2025-03-18,IG Campaign B,14596,1009,190,708.29
2025-04-08,IG Campaign C,5372,1010,60,928.72
2025-03-12,IG Campaign C,12814,1227,336,1854.18
2025-07-08,IG Campaign B,9491,1093,181,944.57
2024-10-14,IG Campaign B,19740,2089,324,989.43
2025-03-23,IG Campaign D,16414,2622,405,789.14
2024-10-02,IG Campaign B,4568,296,66,264.89
2025-04-22,IG Campaign B,6193,202,41,845.94
2024-08-28,IG Campaign A,12365,1360,76,1655.11
2025-01-07,IG Campaign A,16851,3214,881,1800.37
2024-08-30,IG Campaign B,19585,3207,554,1890.39
2025-06-17,IG Campaign C,14336,2576,338,352.51
2025-04-21,IG Campaign A,10065,943,267,1722.34
2025-04-12,IG Campaign B,13026,1284,302,767.26
