date,campaign_name,emails_sent,opens,clicks,conversions
2025-07-29,Email Campaign Y,9185,1470,129,16
2025-06-22,Email Campaign Z,14007,6175,1583,263
2025-06-27,Email Campaign Y,11957,2117,422,48
2024-11-13,Email Campaign Z,8537,1193,168,9
2025-05-12,Email Campaign X,11715,3396,473,96
2024-10-03,Email Campaign X,9283,3712,831,190
2025-03-02,Email Campaign Z,13039,1983,267,27
2025-01-25,Email Campaign Z,9852,1034,174,34
2025-06-17,Email Campaign Z,8000,1021,100,24
2025-01-21,Email Campaign X,4412,539,152,19
2024-11-19,Email Campaign Y,8334,2480,189,11
2025-06-20,Email Campaign Z,11212,2845,344,64
2025-05-01,Email Campaign Z,2894,706,203,26
2025-05-20,Email Campaign Z,9489,3901,990,106
2024-11-11,Email Campaign W,5649,2009,117,10
2025-06-14,Email Campaign W,2092,949,274,58
2025-06-09,Email Campaign X,11017,4070,948,162
2024-11-04,Email Campaign W,14243,1783,339,47
2025-01-09,Email Campaign Y,2336,1036,180,25
2024-09-10,Email Campaign W,9387,4049,492,55
2024-08-13,Email Campaign Y,14664,5048,556,87
2025-01-07,Email Campaign Y,4177,1514,140,24
2025-07-03,Email Campaign W,5248,1039,110,21
2025-06-03,Email Campaign Z,9172,2059,480,49
2024-09-23,Email Campaign X,9747,1197,155,36
2025-06-07,Email Campaign Y,5343,1539,366,22
2024-11-08,Email Campaign X,3582,450,84,14
2025-01-24,Email Campaign W,2630,1158,222,17
2024-10-16,Email Campaign W,6450,2772,603,79
2024-11-17,Email Campaign Z,1138,475,70,5
2024-11-20,Email Campaign W,9421,1356,230,33
2024-09-24,Email Campaign Z,11547,2039,596,147
2024-08-15,Email Campaign Y,3688,582,56,3
2025-03-06,Email Campaign Y,6591,1167,195,37
2024-11-30,Email Campaign X,8600,1154,237,32
2024-12-30,Email Campaign Y,7731,3499,387,50
2024-12-23,Email Campaign W,2211,1102,307,74
2025-04-22,Email Campaign Y,4039,2018,117,28
2024-10-30,Email Campaign W,3965,1117,217,50
2025-07-31,Email Campaign W,1400,236,47,8
2024-08-15,Email Campaign X,10715,4102,926,136
2025-06-03,Email Campaign Z,14016,5498,288,39
2025-02-21,Email Campaign X,1843,438,103,14
2024-10-04,Email Campaign W,12756,5151,1520,355
2024-11-03,Email Campaign Z,7200,1450,350,49
2024-10-24,Email Campaign Z,4903,1046,149,35
2025-04-29,Email Campaign Z,5371,1630,295,18
2025-07-18,Email Campaign Y,14279,3156,200,20
2024-12-13,Email Campaign X,13748,2648,234,35
2024-12-04,Email Campaign W,14191,3024,464,54
2025-02-27,Email Campaign X,4943,1362,351,76
2025-05-20,Email Campaign Y,2020,625,74,13
2024-09-18,Email Campaign W,8463,2027,519,97
2024-10-26,Email Campaign X,9803,2334,654,78
2025-07-04,Email Campaign Y,1951,450,124,6
2025-01-17,Email Campaign Z,7027,843,128,17
2024-10-04,Email Campaign X,8482,3561,415,90
2024-09-29,Email Campaign Y,6220,2344,279,67
2024-10-03,Email Campaign Z,14585,3436,508,38
2025-04-23,Email Campaign Z,7888,3651,697,165
2025-01-28,Email Campaign X,11162,4169,1184,66
2024-12-11,Email Campaign Y,9644,3327,199,25
2025-01-08,Email Campaign Y,8565,1195,282,20
2024-08-06,Email Campaign X,14965,1574,315,45
2024-09-29,Email Campaign Y,12952,5885,1617,333
2024-10-13,Email Campaign Y,11001,2967,455,80
2025-07-05,Email Campaign W,11548,3745,918,216
2025-07-26,Email Campaign Y,4726,1835,114,11
2025-06-16,Email Campaign Y,10860,5311,402,85
2025-01-15,Email Campaign W,10248,1886,275,59
2025-06-12,Email Campaign X,2048,663,73,14
2025-04-28,Email Campaign Z,5134,1781,496,91
2025-06-18,Email Campaign W,13722,3577,576,125
2024-08-06,Email Campaign Z,12859,4935,651,144
2024-09-11,Email Campaign Z,8724,4359,735,167
2025-03-15,Email Campaign X,7451,1841,110,11
2024-08-01,Email Campaign Z,1442,439,22,5
2024-10-30,Email Campaign X,11247,2169,473,116
2025-03-24,Email Campaign Z,8495,2010,182,41
2025-02-12,Email Campaign W,12970,5808,596,49
2024-09-19,Email Campaign Z,12271,5912,1259,88
2024-11-26,Email Campaign X,1053,357,23,3
2025-05-09,Email Campaign W,12854,4415,580,46
2025-04-26,Email Campaign X,14179,5400,1413,348
2025-07-12,Email Campaign Y,1989,854,179,12
2024-12-15,Email Campaign W,1017,434,41,4
2025-04-18,Email Campaign W,10670,4617,1112,222
2025-03-10,Email Campaign X,1808,652,76,10
2025-02-12,Email Campaign Y,12972,3471,619,48
2024-08-16,Email Campaign X,6328,792,232,15
2024-09-04,Email Campaign Z,10892,1268,250,32
2025-01-02,Email Campaign X,2655,697,159,14
2024-11-15,Email Campaign Y,2518,257,18,1
2024-09-01,Email Campaign Z,2344,412,80,11
2025-06-07,Email Campaign X,3447,905,79,15
2025-07-12,Email Campaign W,3009,897,210,37
2025-01-14,Email Campaign X,3973,964,224,13
2025-03-26,Email Campaign X,3730,453,39,6
2025-03-03,Email Campaign Y,12630,3664,1023,149
2024-09-07,Email Campaign Z,6238,628,100,23
2025-07-03,Email Campaign W,5600,1100,129,14
2025-05-25,Email Campaign X,1537,734,148,16
2024-08-27,Email Campaign Y,10166,4016,469,65
2025-07-31,Email Campaign W,4752,2105,541,99
2024-12-17,Email Campaign W,11775,4416,922,197
2024-08-16,Email Campaign Y,14983,6869,1871,407
2025-02-16,Email Campaign X,10574,3744,646,133
2025-06-16,Email Campaign X,2478,609,145,13
2025-03-22,Email Campaign Y,6498,2529,181,40
2025-07-29,Email Campaign W,5546,2489,124,26
2024-09-20,Email Campaign W,6306,3112,181,29
2025-02-13,Email Campaign W,9850,3865,1018,193
2025-07-28,Email Campaign X,11430,5158,1054,104
2025-02-06,Email Campaign Z,3653,707,149,33
2025-03-18,Email Campaign W,3201,871,64,14
2025-02-26,Email Campaign W,1635,301,50,9
2024-09-11,Email Campaign W,8468,4125,1093,63
2024-08-07,Email Campaign Y,2729,1014,71,17
2024-10-03,Email Campaign X,10266,3845,238,32
2025-01-06,Email Campaign W,2362,335,73,17
2024-08-31,Email Campaign X,1262,594,30,5
2025-05-08,Email Campaign Z,13184,4985,1212,203
2025-06-30,Email Campaign Y,5600,2627,445,70
2024-08-02,Email Campaign Y,5831,1406,357,84
2025-02-06,Email Campaign W,12887,3450,476,105
2025-07-25,Email Campaign Z,9221,4249,226,19
2025-03-24,Email Campaign Y,9603,1873,163,16
2025-02-23,Email Campaign W,4438,1355,140,13
2025-07-21,Email Campaign X,13510,6735,629,132
2025-06-04,Email Campaign W,10956,3746,281,15
2024-12-21,Email Campaign X,4819,2143,427,93
2024-08-30,Email Campaign Z,8692,1659,165,21
2024-12-30,Email Campaign X,5672,1185,72,10
2025-05-02,Email Campaign W,1153,161,32,7
2025-03-22,Email Campaign X,1165,573,140,7
2025-02-24,Email Campaign X,7891,2398,479,82
2024-12-14,Email Campaign Y,13616,3780,679,165
2024-09-26,Email Campaign X,6581,3065,900,121
2024-09-14,Email Campaign X,3542,410,122,16
2024-11-06,Email Campaign W,1662,695,134,9
2025-03-20,Email Campaign W,10837,1324,88,8
2024-08-12,Email Campaign X,10375,3914,212,23
2025-05-23,Email Campaign Z,13343,1612,473,74
2025-07-24,Email Campaign X,10711,4167,417,49
2025-02-27,Email Campaign X,8679,1678,352,64
2025-02-18,Email Campaign W,7671,1055,263,46
2024-09-07,Email Campaign Z,12236,4570,1090,77
2024-09-13,Email Campaign Z,3559,1646,101,5
2024-11-21,Email Campaign Z,2974,676,40,8
2024-10-03,Email Campaign Z,12030,1628,116,20
2025-02-21,Email Campaign Y,10091,3343,335,72
2025-03-11,Email Campaign Y,14004,3807,716,161
2024-09-24,Email Campaign Z,7730,1343,106,11
2024-11-13,Email Campaign X,6400,3099,161,36
2025-07-22,Email Campaign X,9133,2986,667,39
2024-10-10,Email Campaign W,13090,1823,377,39
2025-05-22,Email Campaign W,10012,1199,300,52
2024-08-27,Email Campaign Y,7618,1370,262,59
2024-08-08,Email Campaign X,12995,2448,467,23
2025-06-28,Email Campaign Y,8248,1605,434,67
2025-05-24,Email Campaign W,5002,1273,205,44
2024-09-28,Email Campaign X,9803,1236,316,29
2025-03-22,Email Campaign X,3040,415,90,12
2024-11-16,Email Campaign Z,14126,2099,389,39
2024-08-06,Email Campaign W,12941,3050,227,38
2025-05-20,Email Campaign Z,5962,1225,313,61
2025-07-20,Email Campaign W,11343,2622,160,21
2025-05-14,Email Campaign X,2311,572,118,12
2024-10-26,Email Campaign W,2398,674,156,35
2025-07-27,Email Campaign X,7181,1802,426,37
2025-05-18,Email Campaign W,1665,502,45,10
2025-05-06,Email Campaign W,14928,1900,222,40
2024-10-11,Email Campaign W,11981,5835,1072,176
2025-06-14,Email Campaign Y,7917,2272,508,29
2025-02-27,Email Campaign Y,1730,687,195,37
2025-02-16,Email Campaign W,5640,2388,239,45
2025-07-02,Email Campaign Z,1063,279,37,6
2025-04-12,Email Campaign Z,7084,2266,551,134
2025-02-23,Email Campaign W,10992,2974,773,58
2024-11-02,Email Campaign Y,4985,1278,196,21
2024-08-27,Email Campaign Z,10323,4109,1128,169
2025-02-23,Email Campaign X,12914,2893,205,44
2025-04-12,Email Campaign W,3735,1835,446,87
2024-09-23,Email Campaign Y,11463,2745,326,80
2024-08-04,Email Campaign Z,12908,2048,343,52
2025-04-08,Email Campaign Y,9188,2204,271,53
2025-07-30,Email Campaign Y,4666,1917,139,15
2025-04-10,Email Campaign X,11888,3368,507,51
2024-10-31,Email Campaign W,11448,5296,1291,245
2025-07-15,Email Campaign W,12486,2925,817,146
2024-11-26,Email Campaign Y,12357,3474,531,34
2025-04-02,Email Campaign W,13853,2242,166,27
2024-12-29,Email Campaign W,5389,815,157,24
2025-03-22,Email Campaign Z,12793,2533,443,68
2024-10-03,Email Campaign Y,12690,4614,1210,81
2024-11-12,Email Campaign Z,11091,5096,1440,104
2025-03-01,Email Campaign Y,5565,1412,376,27
2025-02-06,Email Campaign Y,13560,5159,1190,144
2024-10-13,Email Campaign X,4804,1676,223,49
2025-03-06,Email Campaign X,8127,2412,424,87
2025-02-05,Email Campaign Z,3719,905,59,8
2025-05-12,Email Campaign W,9440,3388,615,143
2025-01-29,Email Campaign Z,7412,1815,270,52
2024-11-18,Email Campaign Y,3506,1248,182,30
2025-05-14,Email Campaign Z,6678,1972,232,17
2024-08-21,Email Campaign W,4015,716,100,17
2025-05-01,Email Campaign Y,10364,1830,507,83
2025-03-03,Email Campaign X,5267,1225,235,17
2025-01-02,Email Campaign X,9695,4750,913,173
2025-07-16,Email Campaign Z,2994,829,193,43
2024-10-03,Email Campaign Z,3403,1568,245,45
2024-11-07,Email Campaign Z,10324,4563,784,149
2025-02-11,Email Campaign Z,11729,1219,298,60
2024-11-25,Email Campaign W,3630,1259,168,14
2025-01-13,Email Campaign Y,10587,5013,1096,272
2024-08-07,Email Campaign Z,7006,3021,574,49
2024-10-03,Email Campaign W,2539,732,215,41
2025-05-24,Email Campaign W,12719,2443,407,25
2024-10-09,Email Campaign X,6247,2020,355,32
2025-02-22,Email Campaign Z,14939,6396,508,98
2024-09-06,Email Campaign Y,11457,2230,569,82
2024-12-17,Email Campaign W,2575,893,76,15
2024-11-15,Email Campaign Z,2348,1028,178,19
2024-09-24,Email Campaign X,7076,1872,536,116
2025-05-25,Email Campaign Z,8772,1426,298,22
2025-07-16,Email Campaign X,3566,356,64,3
2025-01-14,Email Campaign W,3586,1597,95,7
2025-01-06,Email Campaign Z,14197,1763,127,13
2024-10-23,Email Campaign W,12436,4537,1358,247
2025-07-27,Email Campaign W,7372,1120,86,11
2024-10-09,Email Campaign W,12210,5929,547,100
2025-02-07,Email Campaign X,9667,3064,172,10
2025-03-06,Email Campaign Y,14358,3417,885,141
2024-10-21,Email Campaign X,10987,4285,362,71
2025-02-19,Email Campaign Z,10066,1147,103,15
2024-12-20,Email Campaign W,7419,1828,474,33
2024-11-04,Email Campaign Z,1695,250,46,5
2024-11-18,Email Campaign Z,5495,1829,397,44
2024-12-11,Email Campaign X,3232,802,139,26
2024-09-18,Email Campaign W,12922,1636,233,53
2025-05-26,Email Campaign Y,5179,1348,225,44
2025-07-31,Email Campaign Z,10323,1748,356,54
2024-11-24,Email Campaign X,4730,1810,381,38
2024-08-31,Email Campaign Z,6691,2168,121,21
2024-10-19,Email Campaign Z,2914,359,32,7
2024-09-12,Email Campaign Y,13530,2708,451,83
2024-12-01,Email Campaign X,6128,1307,302,56
2025-01-23,Email Campaign X,7509,1210,212,28
2025-04-24,Email Campaign Y,13214,6065,593,73
2025-07-22,Email Campaign Y,11818,1574,133,20
2024-11-12,Email Campaign Y,10505,1170,268,55
2025-06-05,Email Campaign Z,6028,2017,114,10
2025-04-13,Email Campaign X,6966,1520,429,65
2025-01-11,Email Campaign X,7730,2839,304,17
2024-11-06,Email Campaign Z,7730,2116,517,114
2025-05-24,Email Campaign X,13298,1353,337,33
2025-06-25,Email Campaign Z,12226,5484,1527,253
2025-03-22,Email Campaign X,13504,6033,828,150
2025-01-26,Email Campaign Z,11754,3190,763,110
2024-08-14,Email Campaign Y,8991,3044,762,51
2025-03-02,Email Campaign Y,6007,2745,580,108
2024-09-21,Email Campaign X,11095,4765,710,157
2025-01-16,Email Campaign W,11139,1627,106,7
2024-10-16,Email Campaign W,4924,1664,347,56
2025-03-01,Email Campaign Z,7399,3302,339,72
2025-03-04,Email Campaign Z,11044,2673,415,88
2025-07-27,Email Campaign X,10618,3639,761,153
2025-05-03,Email Campaign W,4684,502,139,17
2024-09-10,Email Campaign X,8783,2022,252,17
2025-03-14,Email Campaign Z,12124,5637,349,50
2024-09-23,Email Campaign W,9200,1177,125,9
2025-01-08,Email Campaign W,10371,4599,1063,83
2025-04-06,Email Campaign Y,7868,2262,150,25
2025-05-18,Email Campaign Y,12166,3042,188,14
2025-04-03,Email Campaign Y,2848,513,143,25
2025-03-26,Email Campaign Z,1554,699,85,18
2024-09-25,Email Campaign W,2290,919,124,9
2024-08-31,Email Campaign X,10324,1712,171,38
2025-03-13,Email Campaign Z,8177,2870,203,17
2025-01-27,Email Campaign Z,8584,2522,266,15
2024-12-21,Email Campaign W,3789,1721,416,37
2025-07-17,Email Campaign W,5414,1042,251,50
2024-08-13,Email Campaign W,12078,1303,235,41
2025-06-15,Email Campaign X,2956,972,277,14
2025-05-07,Email Campaign Y,4288,2056,178,16
2025-01-14,Email Campaign Z,14641,2840,595,55
2025-03-27,Email Campaign Z,5320,2478,141,21
2025-04-19,Email Campaign X,2503,870,119,26
2024-08-02,Email Campaign Z,6193,1854,534,119
2024-10-07,Email Campaign Y,11359,4722,972,48
2024-11-11,Email Campaign W,7643,1026,184,13
2025-01-08,Email Campaign Y,10335,3500,715,51
2025-06-12,Email Campaign Y,11910,3970,608,58
2025-02-18,Email Campaign W,2808,407,21,3
2025-03-23,Email Campaign X,7325,792,119,10
2025-03-28,Email Campaign Y,9850,3308,860,140
2025-06-28,Email Campaign W,2948,464,76,13
2025-06-17,Email Campaign X,12351,4618,456,83
2025-03-14,Email Campaign Z,13383,3058,686,84
2024-08-09,Email Campaign Z,11240,4862,1406,222
2025-04-04,Email Campaign Y,3721,653,133,13
2025-03-12,Email Campaign X,10402,2173,166,41
2024-10-05,Email Campaign Y,8738,3166,368,36
2025-02-10,Email Campaign Z,2884,1153,325,76
2024-08-20,Email Campaign W,3333,638,179,18
2025-04-18,Email Campaign X,5730,668,183,11
2025-03-05,Email Campaign X,4921,924,52,5
2024-10-01,Email Campaign Y,2990,405,106,19
2025-02-16,Email Campaign W,11643,5504,1140,212
2024-11-11,Email Campaign X,3263,919,208,34
2025-03-06,Email Campaign X,13412,6074,1503,113
2025-07-27,Email Campaign W,3160,555,161,17
2025-06-12,Email Campaign W,12841,2417,169,33
2024-12-21,Email Campaign Y,8085,2164,464,26
2025-01-30,Email Campaign Y,2252,829,116,12
2025-02-07,Email Campaign X,1354,431,90,4
2025-03-25,Email Campaign Z,4812,1059,147,29
2025-05-06,Email Campaign Z,14898,2525,471,81
2025-01-22,Email Campaign Y,12620,4525,1102,193
2025-03-17,Email Campaign Z,8976,1679,208,49
2024-12-28,Email Campaign Z,1164,478,87,6
2025-01-17,Email Campaign Z,5239,967,111,24
2025-04-05,Email Campaign W,5571,1554,447,80
2025-03-18,Email Campaign X,14189,5230,505,100
2025-05-01,Email Campaign X,4488,1602,287,56
2024-08-11,Email Campaign X,9899,4567,657,145
2024-08-27,Email Campaign Z,13485,3266,865,56
2025-06-29,Email Campaign X,7929,1540,264,63
2025-05-20,Email Campaign Z,8221,2719,614,119
2024-12-01,Email Campaign Z,10765,3365,771,141
2025-04-14,Email Campaign X,9329,1881,275,50
2025-01-08,Email Campaign X,3574,1176,336,19
2024-08-10,Email Campaign Z,2681,1048,184,14
2025-03-27,Email Campaign Z,12908,5980,371,44
2025-05-13,Email Campaign Y,10350,2809,401,67
2025-04-14,Email Campaign W,6917,3360,304,63
2024-10-29,Email Campaign Z,8454,3509,482,27
2024-09-21,Email Campaign Y,8100,1352,363,87
2025-07-09,Email Campaign X,1052,381,47,6
2025-05-16,Email Campaign X,7741,3105,842,196
2025-02-23,Email Campaign W,11640,4508,460,32
2024-10-03,Email Campaign W,14890,1514,424,72
2024-10-29,Email Campaign W,3851,501,141,16
2025-05-14,Email Campaign Y,6326,1981,276,64
2024-11-24,Email Campaign X,7189,872,95,8
2025-05-05,Email Campaign Y,3152,734,67,9
2025-02-13,Email Campaign X,10855,3514,330,61
2025-04-03,Email Campaign W,1630,189,26,2
2024-09-20,Email Campaign X,1026,211,11,1
2024-08-13,Email Campaign W,8148,2172,627,142
2024-11-12,Email Campaign W,4312,918,151,34
2025-02-22,Email Campaign Z,5036,2430,717,104
2025-04-11,Email Campaign W,1654,667,91,10
2024-11-29,Email Campaign W,7745,3798,1038,113
2025-01-06,Email Campaign X,6158,1273,345,24
2025-04-28,Email Campaign Y,9184,2118,536,89
2025-07-03,Email Campaign Y,2719,1277,219,52
2025-04-18,Email Campaign Z,12559,5386,471,40
2024-10-17,Email Campaign Z,14771,6964,664,160
2025-05-10,Email Campaign Z,5404,578,104,13
2024-11-25,Email Campaign Y,14745,4772,1400,101
2024-10-08,Email Campaign W,8566,2157,381,84
2025-06-05,Email Campaign Y,13726,6567,1944,346
2024-12-10,Email Campaign Y,2534,509,60,6
2024-08-16,Email Campaign Y,13109,4538,1061,226
2024-10-31,Email Campaign Z,13140,3881,953,143
2025-05-20,Email Campaign Y,11168,5538,612,79
2025-07-25,Email Campaign W,4382,1345,296,43
2025-04-22,Email Campaign X,12939,4255,638,59
2025-05-08,Email Campaign Z,14921,3160,933,226
2024-11-17,Email Campaign Y,3569,1544,368,87
2025-04-09,Email Campaign W,2119,648,124,19
2024-12-30,Email Campaign W,14301,2353,536,124
2024-08-12,Email Campaign Y,13676,5903,1064,160
2025-01-21,Email Campaign Y,1297,403,104,12
2024-11-01,Email Campaign Y,10161,3642,502,99
2025-04-22,Email Campaign Y,12722,4295,634,43
2025-07-16,Email Campaign X,5611,1450,315,25
2024-08-03,Email Campaign X,14807,2827,506,63
2025-02-02,Email Campaign X,5359,2092,134,16
2024-12-03,Email Campaign W,11661,2039,350,37
2024-10-23,Email Campaign W,14339,6294,988,156
2025-02-16,Email Campaign W,9948,2704,396,72
2024-09-06,Email Campaign W,6052,674,56,5
2024-11-19,Email Campaign Y,8890,1637,335,37
2024-09-03,Email Campaign Z,2790,1207,342,28
2024-11-02,Email Campaign X,4942,1581,356,87
2025-03-02,Email Campaign X,2649,534,115,25
2024-12-04,Email Campaign Z,7375,865,168,12
2025-03-21,Email Campaign Z,3450,1450,361,78
2025-01-07,Email Campaign Y,12455,4186,360,83
2025-03-11,Email Campaign Z,1426,164,32,3
2024-11-27,Email Campaign Z,8417,3431,430,34
2025-04-12,Email Campaign W,9023,2841,322,38
2024-08-26,Email Campaign Z,13122,4944,333,44
2024-08-09,Email Campaign Y,7480,1885,125,30
2025-04-19,Email Campaign W,13409,1355,165,32
2024-09-26,Email Campaign X,7331,2448,404,21
2025-04-23,Email Campaign X,12187,1627,170,10
2024-12-02,Email Campaign Y,6509,2494,407,96
2025-06-21,Email Campaign W,5432,2499,459,52
2025-06-15,Email Campaign Z,12043,4391,917,217
2024-12-06,Email Campaign Y,1439,520,150,9
2025-01-09,Email Campaign Z,13648,6735,1360,318
2024-09-28,Email Campaign X,9707,4396,728,59
2025-05-28,Email Campaign Y,10803,5092,522,36
2025-02-06,Email Campaign X,6945,2064,436,42
2024-12-04,Email Campaign W,4474,782,82,14
2025-03-06,Email Campaign X,10274,1771,445,33
2024-10-14,Email Campaign Y,9116,3232,594,84
2024-10-01,Email Campaign Z,4958,744,83,4
2025-04-05,Email Campaign Z,12073,5059,1125,215
2024-09-12,Email Campaign X,4648,2082,605,54
2024-09-19,Email Campaign W,3216,1331,358,30
2025-06-12,Email Campaign W,6278,2759,812,106
2025-04-23,Email Campaign W,4771,1949,238,19
2025-03-27,Email Campaign Z,9599,2979,444,107
2025-01-11,Email Campaign Y,1960,272,21,4
2024-10-14,Email Campaign Y,4964,2383,692,162
2024-11-14,Email Campaign W,8531,3199,208,32
2025-04-14,Email Campaign W,10771,2734,222,26
2024-11-30,Email Campaign W,10814,1778,306,36
2025-01-27,Email Campaign Z,7063,887,192,37
2025-02-13,Email Campaign W,13226,5095,596,112
2024-08-13,Email Campaign W,3453,1637,114,12
2025-03-27,Email Campaign Y,11404,2120,303,42
2025-06-24,Email Campaign W,8427,1571,85,14
2025-05-28,Email Campaign W,8696,4186,871,176
2025-01-22,Email Campaign X,12242,4981,831,207
2025-05-01,Email Campaign X,10078,2168,339,33
2025-02-20,Email Campaign Z,14583,5875,1164,228
2025-06-22,Email Campaign W,11310,5103,1431,261
2025-03-24,Email Campaign Y,7976,3483,1028,170
2024-11-16,Email Campaign X,12270,1592,273,41
2024-11-01,Email Campaign Z,5894,2913,436,77
2025-04-19,Email Campaign X,12703,1414,84,10
2024-12-19,Email Campaign W,9809,2046,364,72
2025-01-24,Email Campaign Y,6137,2599,352,75
2025-02-13,Email Campaign Z,2407,621,66,15
2025-04-05,Email Campaign X,11458,1686,451,23
2025-03-04,Email Campaign X,2272,498,63,3
2025-02-05,Email Campaign W,11401,3269,507,91
2024-08-22,Email Campaign Y,12754,4685,1058,97
2024-12-07,Email Campaign Y,12760,4886,1127,92
2024-11-24,Email Campaign Z,10146,3062,458,108
2024-12-25,Email Campaign Z,2647,1121,334,73
