date,campaign_name,impressions,clicks,conversions,spend
2024-08-15,FB Campaign D,7298,140,17,1593.94
2024-08-30,FB Campaign B,5310,261,53,779.66
2025-07-18,FB Campaign D,1938,186,43,281.52
2025-07-03,FB Campaign B,14807,2057,222,305.55
2025-05-23,FB Campaign B,7966,690,104,529.98
2025-01-13,FB Campaign D,2561,128,13,338.22
2024-11-23,FB Campaign B,17139,1478,281,1310.22
2025-07-04,FB Campaign A,4966,443,49,1005.75
2024-12-29,FB Campaign D,5363,791,170,938.37
2025-06-29,FB Campaign A,17565,2114,436,198.27
2024-08-24,FB Campaign A,19940,403,27,936.99
2024-09-22,FB Campaign D,16149,2448,510,1567.82
2025-03-22,FB Campaign A,14686,2213,587,756.02
2025-02-18,FB Campaign B,15096,2281,490,873.04
2025-02-04,FB Campaign A,18809,3688,919,673.38
2025-05-19,FB Campaign D,6106,555,53,311.0
2025-01-22,FB Campaign A,9291,565,144,1991.66
2025-05-28,FB Campaign A,2607,423,104,1543.99
2024-10-14,FB Campaign B,15853,2638,233,734.97
2024-11-07,FB Campaign A,15323,937,278,1373.5
2024-09-25,FB Campaign D,10917,1381,163,620.93
2025-04-21,FB Campaign A,18632,590,80,1549.43
2025-05-28,FB Campaign C,12330,359,70,959.15
2024-09-27,FB Campaign D,18044,897,146,396.86
2025-06-16,FB Campaign B,11416,1803,422,1411.39
2025-03-20,FB Campaign C,16494,597,130,1232.66
2025-05-11,FB Campaign A,15030,1633,401,1693.22
2024-08-10,FB Campaign B,17373,1504,431,568.39
2025-05-29,FB Campaign B,17444,2202,317,102.6
2025-04-01,FB Campaign D,9152,572,43,242.8
2025-06-15,FB Campaign D,16735,3308,714,1394.16
2025-03-06,FB Campaign B,19998,2041,156,628.05
2025-03-02,FB Campaign C,3674,458,72,1663.88
2024-12-07,FB Campaign D,3076,404,103,212.11
2024-12-11,FB Campaign C,8494,389,44,201.33
2024-10-16,FB Campaign B,15333,2813,736,1011.11
2024-09-14,FB Campaign A,16577,3219,565,433.69
2024-08-05,FB Campaign A,2104,26,7,1204.54
2025-06-03,FB Campaign B,15960,2030,359,1984.04
2025-03-31,FB Campaign D,17365,1794,395,292.99
2024-09-07,FB Campaign C,3749,157,26,290.54
2025-01-31,FB Campaign D,3064,313,41,256.47
2025-02-25,FB Campaign B,16324,3194,248,503.04
2025-07-15,FB Campaign A,9330,1810,439,1806.64
2024-08-17,FB Campaign B,9001,1786,135,200.65
2024-08-14,FB Campaign A,18743,3489,253,315.51
2024-08-06,FB Campaign C,13416,400,40,1943.15
2025-06-09,FB Campaign B,16554,2614,637,1116.64
2025-03-12,FB Campaign A,18184,2240,288,1166.11
2025-03-03,FB Campaign A,16064,3157,482,1550.44
2024-11-01,FB Campaign D,12723,292,26,1603.47
2025-06-01,FB Campaign C,12719,1504,138,1691.74
2024-11-03,FB Campaign B,6054,439,64,1507.54
2024-12-30,FB Campaign B,16735,1404,241,1980.75
2024-09-05,FB Campaign D,18907,1690,207,1553.71
2025-02-18,FB Campaign A,4845,317,22,121.72
2025-02-18,FB Campaign D,8796,1574,161,1965.57
2024-08-15,FB Campaign C,9464,986,155,1913.29
2024-12-30,FB Campaign B,1413,106,21,1829.78
2025-07-20,FB Campaign C,2946,312,90,427.55
2025-06-05,FB Campaign B,4449,563,123,767.32
2024-08-30,FB Campaign C,5221,730,75,897.34
2025-02-05,FB Campaign B,3121,36,10,920.24
2024-08-02,FB Campaign C,12079,1592,106,617.93
2024-08-19,FB Campaign B,4665,626,38,296.85
2025-01-22,FB Campaign B,16697,456,43,1408.13
2024-08-01,FB Campaign B,1062,93,20,480.03
2025-06-29,FB Campaign B,11872,908,237,1896.2
2025-04-12,FB Campaign C,18978,431,91,328.17
2025-07-23,FB Campaign D,15504,307,85,1826.08
2024-12-25,FB Campaign D,8349,951,274,1043.74
2024-08-02,FB Campaign B,13197,2071,178,981.28
2025-03-10,FB Campaign C,15666,1160,241,195.4
2025-02-16,FB Campaign B,18422,702,177,899.12
2025-06-15,FB Campaign C,2242,43,6,803.01
2025-07-02,FB Campaign D,8160,1245,82,1457.91
2025-07-19,FB Campaign A,1788,323,41,1190.91
2025-04-19,FB Campaign D,17183,843,201,957.54
2024-12-26,FB Campaign D,15767,938,207,1887.36
2024-10-13,FB Campaign B,16819,578,84,1212.42
2025-07-26,FB Campaign D,16952,181,20,1122.58
2025-02-25,FB Campaign D,13864,939,173,460.59
2025-03-31,FB Campaign C,13841,709,207,1960.55
2024-08-12,FB Campaign A,12602,2233,231,1946.88
2024-10-21,FB Campaign B,10200,297,23,1188.94
2024-09-18,FB Campaign A,9849,784,230,925.4
2024-08-24,FB Campaign D,7364,444,85,940.42
2025-03-03,FB Campaign B,14305,2477,527,458.64
2024-08-21,FB Campaign D,12411,1124,60,704.77
2025-03-20,FB Campaign D,13007,578,64,1682.41
2025-05-06,FB Campaign B,14068,760,61,111.57
2025-04-14,FB Campaign D,3827,69,10,975.99
2024-09-05,FB Campaign B,17277,2035,504,1163.54
2025-01-11,FB Campaign C,17992,1781,278,648.89
2024-10-30,FB Campaign A,4716,761,160,1584.77
2025-02-14,FB Campaign D,17665,907,76,1147.53
2025-02-28,FB Campaign C,14149,1970,242,727.59
2024-12-25,FB Campaign A,12509,955,98,811.24
2025-02-08,FB Campaign C,11638,1875,275,828.8
2024-12-08,FB Campaign C,13563,2039,209,847.53
2025-03-15,FB Campaign D,5860,941,236,493.46
2025-05-17,FB Campaign A,1737,61,4,1985.13
2025-07-06,FB Campaign D,1152,130,31,1696.15
2025-02-20,FB Campaign D,10327,1413,319,1880.32
2025-07-16,FB Campaign B,8082,1549,155,1741.52
2025-05-07,FB Campaign A,17754,3515,314,1081.05
2024-12-17,FB Campaign C,11317,1796,121,1757.59
2025-01-30,FB Campaign B,19748,3357,711,867.64
2025-01-19,FB Campaign B,3846,754,98,547.93
2025-07-27,FB Campaign D,3755,718,95,1173.9
2025-01-05,FB Campaign A,12084,1030,101,1120.45
2025-01-20,FB Campaign B,4283,115,8,909.69
2025-05-15,FB Campaign B,18676,2335,513,1321.57
2024-08-20,FB Campaign D,2979,105,12,1358.62
2024-08-26,FB Campaign D,12945,1809,378,1774.52
2025-07-16,FB Campaign A,9741,557,122,1814.17
2025-01-03,FB Campaign A,18805,2971,686,213.1
2024-12-21,FB Campaign A,18829,654,190,1641.67
2024-10-11,FB Campaign D,10106,1068,96,801.71
2025-04-26,FB Campaign A,2178,258,19,404.65
2025-03-28,FB Campaign B,5862,901,230,511.33
2024-11-04,FB Campaign B,4975,696,127,1367.27
2024-10-11,FB Campaign D,19601,1651,119,1288.56
2024-10-21,FB Campaign C,6176,384,64,1573.07
2025-06-12,FB Campaign D,7647,756,146,831.53
2025-04-17,FB Campaign A,19473,1621,295,1237.78
2025-05-03,FB Campaign B,14747,573,53,290.94
2024-10-25,FB Campaign A,19288,2572,181,357.22
2025-04-22,FB Campaign B,4731,697,107,283.5
2024-10-12,FB Campaign B,12332,1470,344,1031.23
2025-07-29,FB Campaign D,8564,538,39,413.23
2025-03-11,FB Campaign D,12479,1101,260,867.66
2025-04-15,FB Campaign A,14507,2250,670,756.25
2025-05-04,FB Campaign D,6015,157,17,1725.09
2025-01-07,FB Campaign D,11731,518,62,964.6
2025-07-17,FB Campaign A,12409,674,157,114.91
2025-04-23,FB Campaign A,16905,1024,205,1370.91
2025-03-12,FB Campaign C,15826,1498,204,1688.26
2024-08-29,FB Campaign B,19281,1965,205,1245.6
2025-04-12,FB Campaign D,11680,231,31,1531.08
2025-02-14,FB Campaign B,9951,1542,364,567.07
2025-06-13,FB Campaign D,15498,2356,351,499.8
2025-03-27,FB Campaign C,14891,2542,519,1528.07
2025-04-28,FB Campaign D,12643,1847,197,1975.9
2025-04-09,FB Campaign B,17632,2506,199,576.25
2025-05-28,FB Campaign D,18107,1523,184,1492.55
2024-08-16,FB Campaign B,3122,477,29,483.83
2024-09-12,FB Campaign B,17433,1752,109,1258.8
2024-10-03,FB Campaign C,18549,2442,388,275.6
2025-04-03,FB Campaign D,18488,2919,187,1097.62
2025-07-12,FB Campaign C,9395,1094,77,1817.12
2025-03-28,FB Campaign D,13648,1947,548,1641.76
2025-01-25,FB Campaign C,5752,680,86,513.82
2025-07-21,FB Campaign D,6023,844,245,1868.6
2024-08-15,FB Campaign B,18314,473,24,156.62
2025-05-16,FB Campaign B,10785,860,160,1081.1
2025-01-21,FB Campaign C,8110,351,50,153.74
2024-11-19,FB Campaign D,5787,939,217,1607.29
2025-06-04,FB Campaign C,13941,2455,253,718.24
2025-05-12,FB Campaign D,6027,770,119,1265.24
2024-12-02,FB Campaign D,15259,1734,358,1876.98
2024-12-23,FB Campaign D,11977,1992,391,1264.77
2024-08-22,FB Campaign B,13453,1011,99,476.97
2025-03-22,FB Campaign C,10885,1685,287,1392.12
2025-05-30,FB Campaign D,19070,1097,203,1618.12
2024-09-20,FB Campaign C,7590,1494,244,782.54
2025-04-19,FB Campaign A,12628,544,134,1915.29
2025-07-19,FB Campaign B,4020,767,196,1014.0
2025-02-15,FB Campaign C,9066,511,80,999.36
2024-11-09,FB Campaign C,3233,534,136,550.45
2024-11-10,FB Campaign C,11293,1127,267,1261.83
2025-07-09,FB Campaign A,18950,1617,285,1992.11
2025-04-18,FB Campaign D,9109,1755,275,1074.1
2025-03-12,FB Campaign D,18391,689,139,1873.19
2025-01-19,FB Campaign D,18389,2855,159,813.44
2024-12-29,FB Campaign C,8595,369,52,893.29
2024-09-13,FB Campaign B,14467,2670,400,465.45
2024-09-29,FB Campaign D,7141,1230,237,964.52
2025-01-26,FB Campaign D,14383,904,258,1779.73
2025-05-01,FB Campaign A,2803,303,32,880.48
2024-10-31,FB Campaign A,13400,1477,197,494.99
2025-04-28,FB Campaign B,2222,285,47,513.22
2024-09-30,FB Campaign B,8476,1342,113,1720.91
2024-12-14,FB Campaign C,13074,1450,372,908.46
2024-08-27,FB Campaign A,18504,787,229,1101.23
2025-02-28,FB Campaign A,12297,602,143,1627.13
2025-03-05,FB Campaign A,11952,378,26,745.17
2025-05-14,FB Campaign C,15785,3018,742,1353.86
2025-06-07,FB Campaign B,9933,1018,159,908.45
2024-10-04,FB Campaign B,1514,270,14,1783.96
2025-07-09,FB Campaign D,7861,136,35,1741.35
2024-08-25,FB Campaign B,6943,1112,217,1371.99
2025-01-27,FB Campaign A,10583,2051,613,321.43
2025-06-14,FB Campaign C,8386,701,142,206.33
2025-03-09,FB Campaign C,13078,1734,395,1844.41
2024-10-01,FB Campaign D,14869,1393,250,1300.78
2024-08-24,FB Campaign A,19075,1417,303,1463.67
2024-09-28,FB Campaign C,18351,1178,142,1379.5
2024-11-10,FB Campaign A,2579,155,19,1103.03
2024-12-02,FB Campaign C,16340,2909,207,944.33
2025-03-18,FB Campaign A,16839,2138,263,899.44
2024-10-29,FB Campaign C,8607,1273,244,1114.11
2025-07-01,FB Campaign A,12887,2519,157,443.19
2025-05-29,FB Campaign A,16478,2010,385,1944.91
2024-11-19,FB Campaign A,19608,2071,583,1648.51
2025-03-08,FB Campaign A,13460,1976,178,1302.05
2025-04-17,FB Campaign A,19562,1285,360,426.29
2025-03-03,FB Campaign D,13775,2364,163,775.52
2025-02-10,FB Campaign D,10656,345,44,1579.0
2024-08-14,FB Campaign A,19677,476,36,828.67
2024-09-03,FB Campaign A,7162,1014,270,796.27
2024-12-15,FB Campaign B,14890,2829,402,119.17
2025-05-05,FB Campaign C,13399,2220,453,1989.93
2024-12-21,FB Campaign C,6151,806,189,444.0
2025-05-04,FB Campaign D,11792,1549,405,1126.12
2024-10-02,FB Campaign B,13691,2678,523,1747.06
2024-11-15,FB Campaign A,3669,476,52,921.89
2024-10-21,FB Campaign C,15201,689,78,679.38
2024-12-07,FB Campaign C,14448,260,56,1120.94
2025-06-04,FB Campaign D,3193,416,106,912.62
2025-04-22,FB Campaign D,9583,473,131,432.19
2024-10-28,FB Campaign C,11367,1233,347,873.94
2024-10-06,FB Campaign B,18333,672,95,1439.54
2024-09-29,FB Campaign D,13838,785,152,893.86
2025-05-09,FB Campaign D,9382,368,83,1951.88
2024-12-24,FB Campaign C,5366,675,128,1837.92
2025-03-29,FB Campaign C,10047,1903,142,616.51
2025-05-30,FB Campaign A,10217,1370,355,1894.53
2025-02-20,FB Campaign C,11489,485,82,1433.54
2025-01-23,FB Campaign A,19556,210,28,1940.83
2025-06-06,FB Campaign D,14189,1223,120,776.57
2025-02-21,FB Campaign D,18580,637,152,507.63
2024-08-24,FB Campaign D,15236,1488,150,672.71
2025-02-23,FB Campaign C,1543,181,46,134.58
2025-06-03,FB Campaign D,19630,3727,216,186.6
2024-12-09,FB Campaign D,5333,495,96,1091.94
2025-02-17,FB Campaign D,15947,2143,474,1871.65
2025-06-23,FB Campaign B,3985,564,156,1052.97
2025-03-19,FB Campaign B,16667,709,135,1436.35
2024-12-29,FB Campaign C,13308,1822,174,1265.57
2024-12-08,FB Campaign D,19165,2660,367,1636.36
2024-11-15,FB Campaign B,3668,358,60,747.55
2025-01-02,FB Campaign A,12133,1298,116,807.16
2025-05-31,FB Campaign B,9791,586,35,103.56
2025-03-11,FB Campaign C,6413,358,23,441.1
2025-04-05,FB Campaign D,19309,3549,301,1121.53
2025-01-31,FB Campaign D,9039,1023,76,705.72
2025-07-31,FB Campaign C,9089,1658,107,1217.8
2024-12-24,FB Campaign B,1477,200,51,1479.12
2024-09-26,FB Campaign B,1381,89,13,1290.88
2025-01-30,FB Campaign B,5629,668,178,1865.76
2024-08-05,FB Campaign C,2244,51,7,849.25
2024-12-20,FB Campaign B,18838,1731,218,794.22
2025-01-19,FB Campaign D,17197,436,56,1936.01
2024-12-09,FB Campaign B,8874,402,20,1067.32
2025-01-13,FB Campaign A,12008,1262,136,1129.55
2025-01-05,FB Campaign B,7710,1401,99,511.57
2024-09-10,FB Campaign D,10483,261,44,498.54
2025-05-24,FB Campaign D,1978,373,89,1422.84
2024-10-24,FB Campaign A,17521,3074,158,837.38
2025-03-13,FB Campaign A,12447,1817,140,613.89
2024-12-12,FB Campaign B,6428,592,152,146.86
2025-01-17,FB Campaign B,4239,563,66,829.8
2024-10-15,FB Campaign A,7844,227,19,1433.87
2025-07-26,FB Campaign D,6380,881,118,422.58
2024-10-20,FB Campaign B,8413,857,199,938.58
2025-07-18,FB Campaign B,11321,568,66,280.18
2025-03-18,FB Campaign A,2969,50,4,1518.86
2025-06-03,FB Campaign B,6319,284,34,571.97
2024-11-07,FB Campaign B,6458,293,54,1974.21
2025-07-16,FB Campaign A,2019,266,77,361.51
2024-10-02,FB Campaign B,14698,1032,190,1412.75
2025-04-26,FB Campaign A,18180,784,108,813.47
2025-02-28,FB Campaign C,2101,341,78,142.04
2024-10-18,FB Campaign B,10970,1667,268,1895.38
2025-04-16,FB Campaign D,19815,2600,170,1339.46
2025-06-07,FB Campaign C,4446,752,96,1183.2
2024-12-31,FB Campaign C,2335,324,87,545.78
2025-06-06,FB Campaign B,2987,336,94,1870.62
2025-03-01,FB Campaign B,17636,2451,580,319.11
2024-10-04,FB Campaign D,4389,126,19,339.62
2024-09-14,FB Campaign D,4759,663,89,1185.68
2025-03-16,FB Campaign D,11025,216,37,662.39
2025-06-02,FB Campaign B,8015,1543,147,691.37
2024-11-14,FB Campaign D,16436,2838,361,846.23
2025-02-13,FB Campaign C,3506,291,18,1638.76
2025-01-19,FB Campaign D,6479,601,111,475.41
2025-07-22,FB Campaign C,7993,1092,176,1874.71
2025-06-05,FB Campaign C,1307,38,3,1384.85
2025-04-18,FB Campaign B,8735,1068,114,1009.5
2024-08-28,FB Campaign B,3049,49,13,1338.96
2025-03-18,FB Campaign A,8143,1053,207,1120.69
2024-08-02,FB Campaign C,12134,1402,370,542.0
2025-05-06,FB Campaign A,3753,617,175,737.82
2025-05-17,FB Campaign B,11257,1520,106,1038.75
2024-08-17,FB Campaign C,17524,2197,211,1291.14
2025-04-02,FB Campaign B,1449,32,4,539.17
2025-01-08,FB Campaign A,8307,169,15,1142.57
2024-09-19,FB Campaign C,11983,224,11,1977.33
2024-08-15,FB Campaign A,17771,2496,411,1174.45
2024-11-06,FB Campaign C,19222,2996,820,773.63
2025-05-09,FB Campaign B,16085,2568,577,490.59
2025-05-20,FB Campaign D,19177,2838,504,1434.21
2025-01-16,FB Campaign B,7644,1432,150,1689.1
2025-06-20,FB Campaign B,5154,903,225,758.34
2025-03-06,FB Campaign C,8608,1002,101,1815.37
2024-12-14,FB Campaign B,1916,172,17,837.25
2025-02-06,FB Campaign A,11961,1818,505,1534.37
2024-09-01,FB Campaign A,5743,1026,150,1194.84
2025-03-22,FB Campaign A,10140,1349,68,582.02
2025-01-07,FB Campaign B,5113,860,47,313.18
2024-12-26,FB Campaign D,14042,213,14,1494.35
2024-12-27,FB Campaign A,11862,900,91,946.68
2025-04-17,FB Campaign C,6848,459,83,984.7
2024-12-31,FB Campaign C,12366,1032,181,461.58
2025-01-03,FB Campaign C,4747,563,55,1607.54
2024-11-03,FB Campaign D,17450,2763,823,1109.28
2025-05-29,FB Campaign B,17786,979,156,1726.58
2025-03-17,FB Campaign B,10278,1447,387,164.26
2025-01-24,FB Campaign A,9167,737,167,529.37
2025-04-04,FB Campaign D,9039,145,30,1153.16
2024-10-05,FB Campaign A,3977,742,164,708.85
2025-02-26,FB Campaign C,17474,2656,617,188.07
2025-03-11,FB Campaign C,17282,1706,481,588.95
2024-10-03,FB Campaign D,6443,567,62,345.45
2024-08-10,FB Campaign C,10964,1272,337,1679.16
2024-10-03,FB Campaign C,2403,169,50,902.42
2024-10-28,FB Campaign B,13798,931,153,578.34
2024-11-15,FB Campaign D,18621,1115,68,609.22
2025-02-24,FB Campaign B,10586,1894,198,1389.22
2024-09-17,FB Campaign A,2622,494,135,761.34
2025-03-17,FB Campaign A,9273,1376,377,200.05
2025-01-07,FB Campaign A,10883,178,26,1209.91
2025-07-08,FB Campaign C,17500,2024,305,915.19
2025-04-20,FB Campaign D,15519,901,256,852.23
2025-04-29,FB Campaign C,15002,1895,230,1341.77
2025-02-04,FB Campaign A,9826,1204,90,1990.83
2025-07-24,FB Campaign A,19268,680,68,1556.75
2024-08-02,FB Campaign C,16680,1451,401,403.32
2024-08-23,FB Campaign A,3365,655,42,396.74
2024-11-26,FB Campaign B,5938,743,103,209.1
2025-07-15,FB Campaign D,1293,152,11,1826.93
2024-10-22,FB Campaign C,7846,1186,321,1201.0
2025-05-18,FB Campaign A,12432,2216,276,1517.76
2025-04-25,FB Campaign D,9444,1434,111,906.9
2025-06-12,FB Campaign C,11362,1956,385,1760.05
2024-12-13,FB Campaign A,2853,298,17,1796.31
2024-12-14,FB Campaign C,13552,445,38,1355.95
2025-02-12,FB Campaign C,4795,573,129,602.92
2024-11-01,FB Campaign D,18546,1992,336,1325.69
2025-03-23,FB Campaign B,16419,2076,477,1321.33
2024-09-18,FB Campaign D,16437,3188,274,1758.73
2025-07-31,FB Campaign B,14487,1770,518,786.81
2025-01-04,FB Campaign A,10007,706,185,518.18
2025-01-29,FB Campaign D,13396,173,17,1085.21
2025-06-25,FB Campaign B,18916,2865,686,1995.89
2024-12-15,FB Campaign A,12152,1964,400,344.24
2025-01-03,FB Campaign D,9077,872,112,1888.32
2025-05-17,FB Campaign A,10874,1212,151,641.44
2024-10-27,FB Campaign D,6743,440,109,1031.91
2025-01-03,FB Campaign A,2648,410,37,1299.8
2025-02-03,FB Campaign A,10886,2067,254,530.28
2025-07-01,FB Campaign D,14107,336,89,917.39
2024-12-29,FB Campaign B,17126,3068,904,1039.12
2025-01-05,FB Campaign C,18710,2978,239,459.73
2025-07-24,FB Campaign B,3938,717,197,294.2
2025-01-24,FB Campaign D,11015,1914,286,421.62
2025-03-01,FB Campaign B,17863,3540,891,457.55
2024-11-29,FB Campaign D,1087,201,38,575.39
2024-10-20,FB Campaign C,10197,365,56,357.53
2025-01-05,FB Campaign C,2217,298,73,1144.09
2025-04-26,FB Campaign C,16840,3170,664,791.9
2025-02-08,FB Campaign D,14527,506,66,1196.83
2025-03-18,FB Campaign B,6376,449,38,1914.19
2025-02-04,FB Campaign D,9576,270,46,1656.61
2025-01-08,FB Campaign D,3134,589,50,813.88
2025-07-28,FB Campaign B,6828,701,39,1445.13
2024-08-13,FB Campaign C,16344,2691,651,1625.68
2025-05-10,FB Campaign D,6482,1219,184,1180.66
2025-04-30,FB Campaign D,17673,3286,341,585.72
2024-12-24,FB Campaign C,9623,878,223,1591.22
2025-07-07,FB Campaign C,4312,248,28,1294.84
2025-06-18,FB Campaign D,3422,604,158,1933.28
2024-12-20,FB Campaign A,15785,1941,509,116.88
2025-04-12,FB Campaign B,18870,2328,342,1790.54
2024-09-22,FB Campaign B,10770,1187,140,1826.14
2024-10-05,FB Campaign A,12101,2074,265,1653.18
2024-08-04,FB Campaign D,15985,715,205,1700.65
2024-08-09,FB Campaign C,5124,969,99,212.12
2025-02-03,FB Campaign D,10442,173,28,857.45
2025-01-08,FB Campaign C,10659,1239,270,919.75
2025-05-10,FB Campaign D,17983,2699,221,1073.0
2024-12-23,FB Campaign A,2567,38,8,1678.92
2024-11-20,FB Campaign B,7191,1195,335,1602.43
2025-06-27,FB Campaign C,7473,659,131,404.56
2025-05-16,FB Campaign C,15503,2735,495,875.71
2025-02-13,FB Campaign C,6340,431,116,1475.21
2025-03-09,FB Campaign B,18913,1113,227,974.13
2024-10-25,FB Campaign B,17588,2325,629,864.09
2025-06-05,FB Campaign C,11041,664,79,884.61
2025-03-31,FB Campaign B,16915,1799,389,1593.4
2025-07-28,FB Campaign C,16029,609,99,173.31
2025-02-28,FB Campaign D,11905,691,152,1476.06
2025-07-20,FB Campaign C,6839,973,193,333.21
2025-02-08,FB Campaign C,6009,200,22,1645.89
2025-02-13,FB Campaign A,19811,1895,342,1081.02
2025-04-15,FB Campaign C,17448,2988,253,1202.42
2024-11-24,FB Campaign C,12240,1858,466,1499.34
2025-03-01,FB Campaign C,15388,1460,136,190.84
2024-11-21,FB Campaign A,17526,652,123,451.4
2025-05-31,FB Campaign A,15878,267,68,1223.75
2024-11-30,FB Campaign C,6846,1231,83,1962.61
2024-11-11,FB Campaign A,1882,139,28,643.26
2024-10-21,FB Campaign C,7372,464,34,500.67
2025-02-13,FB Campaign C,9465,1744,121,912.09
2024-10-19,FB Campaign D,2258,324,23,322.38
2024-12-05,FB Campaign C,13704,2525,594,737.44
2024-10-28,FB Campaign C,13329,1415,198,1588.59
2024-10-29,FB Campaign B,5711,691,111,523.27
2025-06-03,FB Campaign D,12354,1731,98,1808.33
2025-03-02,FB Campaign B,8073,1222,293,1336.05
2025-03-22,FB Campaign B,3773,473,28,1547.6
2024-11-03,FB Campaign C,2865,244,18,1690.44
2024-08-31,FB Campaign C,14446,170,20,326.67
2024-10-16,FB Campaign C,14570,231,23,608.39
2025-02-11,FB Campaign B,16939,3116,543,857.79
2025-04-25,FB Campaign A,12071,288,20,1338.75
2025-05-23,FB Campaign C,11105,268,14,1907.91
2024-10-16,FB Campaign C,11104,1798,530,1870.09
2024-12-07,FB Campaign C,9956,1560,181,496.61
2025-06-30,FB Campaign A,9774,1866,299,1412.53
2024-11-10,FB Campaign B,11372,871,90,1212.48
2024-09-30,FB Campaign C,13137,1772,95,222.31
2025-01-08,FB Campaign D,3793,339,86,1787.54
2025-02-02,FB Campaign B,18464,2199,532,648.78
2025-06-11,FB Campaign A,2325,254,21,149.37
2024-08-29,FB Campaign C,2461,59,5,741.92
2025-03-25,FB Campaign A,8717,404,112,136.67
2024-12-14,FB Campaign A,4576,379,82,1218.51
2025-04-12,FB Campaign B,5373,918,158,1662.82
2024-08-17,FB Campaign A,12063,2377,576,1935.31
2024-12-03,FB Campaign A,3438,527,142,1931.88
2025-07-27,FB Campaign A,19230,3110,319,1136.59
2025-05-27,FB Campaign B,13222,1004,283,377.57
2024-11-19,FB Campaign B,10864,357,46,1169.66
2024-10-04,FB Campaign D,12287,465,136,1486.25
2025-01-19,FB Campaign B,9187,1355,262,307.46
2025-07-19,FB Campaign B,12140,2327,343,898.26
2024-09-15,FB Campaign A,10906,1197,269,1942.88
2025-04-22,FB Campaign C,16244,2431,298,676.61
2024-12-09,FB Campaign D,13227,877,167,573.77
2025-01-18,FB Campaign A,4730,146,37,1245.19
2025-05-07,FB Campaign C,13453,856,112,767.9
2025-02-05,FB Campaign C,13938,2750,159,1358.74
2024-11-20,FB Campaign C,6614,233,68,589.76
2024-10-28,FB Campaign B,8376,427,74,1536.43
2025-05-05,FB Campaign D,19637,1813,302,1439.17
2025-07-16,FB Campaign D,9149,639,41,1404.96
2025-03-16,FB Campaign C,2506,191,43,1120.98
2024-10-14,FB Campaign D,14821,1810,117,1948.51
2024-09-25,FB Campaign C,12624,2348,123,570.36
2024-09-27,FB Campaign A,12336,1927,250,1696.94
